,ACC,ROC,PR,F1,EFF,L1,ACC_CORRECT,ACC_ORIG_ADV,ROUGHNESS,ROUGHNESS_NORM,step_id,eps
0,0.7111,0.7111,0.6501,0.7111,0.2889,4.2872,0.7901,0.8111,0.2046,1.325,109.0,0.05
0,0.7056,0.7056,0.6446,0.7072,0.2928,4.3244,0.784,0.8056,0.205,1.3279,110.0,0.05
0,0.7056,0.7056,0.6446,0.7072,0.2928,4.36,0.784,0.8056,0.2055,1.3309,111.0,0.05
0,0.7056,0.7056,0.6446,0.7072,0.2928,4.3969,0.784,0.8056,0.206,1.3339,112.0,0.05
0,0.7056,0.7056,0.6446,0.7072,0.2928,4.4314,0.784,0.8056,0.2064,1.3367,113.0,0.05
0,0.7056,0.7056,0.6446,0.7072,0.2928,4.4706,0.784,0.8056,0.2069,1.3396,114.0,0.05
0,0.6944,0.6944,0.6346,0.6961,0.3039,4.5075,0.7716,0.7944,0.2072,1.342,115.0,0.05
0,0.6944,0.6944,0.6346,0.6961,0.3039,4.5436,0.7716,0.7944,0.2076,1.3446,116.0,0.05
0,0.6889,0.6889,0.6301,0.6889,0.3111,4.5794,0.7654,0.7889,0.208,1.347,117.0,0.05
0,0.6833,0.6833,0.6249,0.6851,0.3149,4.6136,0.7593,0.7833,0.2083,1.3492,118.0,0.05
0,0.6833,0.6833,0.6249,0.6851,0.3149,4.6494,0.7593,0.7833,0.2086,1.3511,119.0,0.05
0,0.6833,0.6833,0.6249,0.6851,0.3149,4.6872,0.7593,0.7833,0.209,1.3538,120.0,0.05
0,0.6833,0.6833,0.6249,0.6851,0.3149,4.7253,0.7593,0.7833,0.2095,1.3571,121.0,0.05
0,0.6833,0.6833,0.6249,0.6851,0.3149,4.7592,0.7593,0.7833,0.2099,1.3594,122.0,0.05
0,0.6722,0.6722,0.6154,0.674,0.326,4.7914,0.7469,0.7722,0.2103,1.3617,123.0,0.05
0,0.6722,0.6722,0.6154,0.674,0.326,4.8256,0.7469,0.7722,0.2106,1.3642,124.0,0.05
0,0.6722,0.6722,0.6154,0.674,0.326,4.86,0.7469,0.7722,0.211,1.3662,125.0,0.05
0,0.6667,0.6667,0.6105,0.6703,0.3297,4.895,0.7407,0.7667,0.2113,1.3682,126.0,0.05
0,0.6667,0.6667,0.6105,0.6703,0.3297,4.9303,0.7407,0.7667,0.2117,1.3711,127.0,0.05
0,0.6667,0.6667,0.6105,0.6703,0.3297,4.9667,0.7407,0.7667,0.2122,1.374,128.0,0.05
0,0.6667,0.6667,0.6105,0.6703,0.3297,5.0022,0.7407,0.7667,0.2126,1.3765,129.0,0.05
0,0.6667,0.6667,0.6105,0.6703,0.3297,5.0347,0.7407,0.7667,0.2128,1.3783,130.0,0.05
0,0.6611,0.6611,0.6062,0.663,0.337,5.0672,0.7346,0.7611,0.2132,1.3809,131.0,0.05
0,0.6611,0.6611,0.6062,0.663,0.337,5.1011,0.7346,0.7611,0.2136,1.3835,132.0,0.05
0,0.65,0.65,0.5978,0.648,0.352,5.1353,0.7222,0.75,0.214,1.3861,133.0,0.05
0,0.6444,0.6444,0.5936,0.6404,0.3596,5.17,0.716,0.7444,0.2144,1.3883,134.0,0.05
0,0.6444,0.6444,0.5936,0.6404,0.3596,5.2014,0.716,0.7444,0.2148,1.3908,135.0,0.05
