,ACC,ROC,PR,F1,EFF,L1,ACC_CORRECT,ACC_ORIG_ADV,ROUGHNESS,ROUGHNESS_NORM,step_id,eps
0,0.9278,0.9278,0.8802,0.9312,0.0688,4.0161,0.9543,0.9556,0.2013,1.3037,86.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,4.0636,0.9543,0.9556,0.2018,1.307,87.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,4.1106,0.9543,0.9556,0.2022,1.3095,88.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,4.1575,0.9543,0.9556,0.2026,1.3122,89.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,4.2033,0.9543,0.9556,0.203,1.3148,90.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,4.2506,0.9543,0.9556,0.2035,1.3176,91.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,4.2978,0.9543,0.9556,0.2039,1.3205,92.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,4.3453,0.9543,0.9556,0.2044,1.3236,93.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,4.3928,0.9543,0.9556,0.2049,1.3269,94.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,4.4389,0.9543,0.9556,0.2053,1.3294,95.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,4.4864,0.9543,0.9556,0.2058,1.3328,96.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,4.5328,0.9543,0.9556,0.2063,1.3361,97.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,4.5797,0.9543,0.9556,0.2067,1.3383,98.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,4.6272,0.9543,0.9556,0.2071,1.3413,99.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,4.6736,0.9543,0.9556,0.2076,1.3444,100.0,0.05
