,ACC,ROC,PR,F1,EFF,L1,ACC_CORRECT,ACC_ORIG_ADV,ROUGHNESS,ROUGHNESS_NORM,step_id,eps
0,0.7712,0.7722,0.693,0.7729,0.2271,5.7608,0.8483,0.8621,0.1064,1.1331,141.0,0.05
0,0.7705,0.7715,0.6923,0.772,0.228,5.8016,0.8475,0.8614,0.1065,1.134,142.0,0.05
0,0.7697,0.7707,0.6915,0.7714,0.2286,5.8422,0.8467,0.8606,0.1066,1.135,143.0,0.05
0,0.7697,0.7707,0.6915,0.7714,0.2286,5.8834,0.8467,0.8606,0.1067,1.136,144.0,0.05
0,0.7697,0.7707,0.6915,0.7714,0.2286,5.924,0.8467,0.8606,0.1068,1.1369,145.0,0.05
0,0.7689,0.77,0.6906,0.7708,0.2292,5.9648,0.8458,0.8598,0.1069,1.1378,146.0,0.05
0,0.7682,0.7692,0.6897,0.7703,0.2297,6.0056,0.845,0.8591,0.107,1.1388,147.0,0.05
0,0.7682,0.7692,0.6897,0.7703,0.2297,6.0466,0.845,0.8591,0.107,1.1397,148.0,0.05
0,0.7674,0.7685,0.6889,0.7697,0.2303,6.0874,0.8442,0.8583,0.1071,1.1407,149.0,0.05
0,0.7659,0.767,0.6873,0.7682,0.2318,6.1285,0.8425,0.8568,0.1072,1.1417,150.0,0.05
0,0.7659,0.767,0.6873,0.7682,0.2318,6.1694,0.8425,0.8568,0.1073,1.1427,151.0,0.05
0,0.7644,0.7655,0.6858,0.7667,0.2333,6.2101,0.8408,0.8553,0.1074,1.1436,152.0,0.05
0,0.7629,0.764,0.6841,0.7655,0.2345,6.2509,0.8392,0.8538,0.1075,1.1445,153.0,0.05
0,0.7621,0.7632,0.6834,0.7646,0.2354,6.2917,0.8383,0.853,0.1076,1.1454,154.0,0.05
0,0.7621,0.7632,0.6834,0.7646,0.2354,6.3328,0.8383,0.853,0.1077,1.1463,155.0,0.05
0,0.7621,0.7632,0.6834,0.7646,0.2354,6.3733,0.8383,0.853,0.1078,1.1474,156.0,0.05
0,0.7614,0.7625,0.6826,0.764,0.236,6.4139,0.8375,0.8523,0.1079,1.1484,157.0,0.05
0,0.7614,0.7625,0.6826,0.764,0.236,6.4547,0.8375,0.8523,0.1079,1.1494,158.0,0.05
0,0.7606,0.7617,0.6819,0.7631,0.2369,6.4962,0.8367,0.8515,0.108,1.1504,159.0,0.05
0,0.7591,0.7602,0.6802,0.762,0.238,6.5373,0.835,0.85,0.1081,1.1513,160.0,0.05
0,0.7576,0.7587,0.6787,0.7605,0.2395,6.5783,0.8333,0.8485,0.1082,1.1524,161.0,0.05
0,0.7568,0.7579,0.678,0.7596,0.2404,6.6189,0.8325,0.8477,0.1083,1.1534,162.0,0.05
0,0.7561,0.7572,0.6771,0.759,0.241,6.6594,0.8317,0.847,0.1084,1.1543,163.0,0.05
0,0.7553,0.7565,0.6763,0.7584,0.2416,6.7,0.8308,0.8462,0.1085,1.1553,164.0,0.05
0,0.7538,0.755,0.6748,0.7569,0.2431,6.7406,0.8292,0.8447,0.1086,1.1562,165.0,0.05
0,0.7492,0.7504,0.6703,0.7524,0.2476,6.781,0.8242,0.8402,0.1087,1.1572,166.0,0.05
0,0.7492,0.7504,0.6703,0.7524,0.2476,6.8224,0.8242,0.8402,0.1088,1.1581,167.0,0.05
0,0.7492,0.7504,0.6703,0.7524,0.2476,6.8632,0.8242,0.8402,0.1088,1.1589,168.0,0.05
0,0.7485,0.7497,0.6695,0.7519,0.2481,6.9039,0.8233,0.8394,0.1089,1.1598,169.0,0.05
0,0.7485,0.7497,0.6695,0.7519,0.2481,6.9447,0.8233,0.8394,0.109,1.1608,170.0,0.05
0,0.7485,0.7497,0.6695,0.7519,0.2481,6.9855,0.8233,0.8394,0.1091,1.1618,171.0,0.05
0,0.7477,0.7489,0.6687,0.7513,0.2487,7.0265,0.8225,0.8386,0.1092,1.1628,172.0,0.05
0,0.7455,0.7466,0.6666,0.7485,0.2515,7.0679,0.82,0.8364,0.1093,1.1637,173.0,0.05
0,0.7447,0.7458,0.6659,0.7476,0.2524,7.1085,0.8192,0.8356,0.1094,1.1646,174.0,0.05
0,0.7432,0.7443,0.6645,0.7461,0.2539,7.1498,0.8175,0.8341,0.1095,1.1656,175.0,0.05
0,0.7432,0.7443,0.6645,0.7461,0.2539,7.1904,0.8175,0.8341,0.1096,1.1665,176.0,0.05
