,ACC,ROC,PR,F1,EFF,L1,ACC_CORRECT,ACC_ORIG_ADV,ROUGHNESS,ROUGHNESS_NORM,step_id,eps
0,0.9944,0.9944,0.989,0.9945,0.0055,4.2042,1.0,1.0,0.199,1.2889,90.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,4.2511,1.0,1.0,0.1994,1.2913,91.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,4.2981,1.0,1.0,0.1998,1.2937,92.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,4.3444,1.0,1.0,0.2,1.2955,93.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,4.3911,1.0,1.0,0.2005,1.2983,94.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,4.4386,1.0,1.0,0.2009,1.3013,95.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,4.4858,1.0,1.0,0.2012,1.3033,96.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,4.5331,1.0,1.0,0.2016,1.3057,97.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,4.5806,1.0,1.0,0.202,1.3079,98.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,4.6267,1.0,1.0,0.2023,1.3101,99.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,4.6736,1.0,1.0,0.2026,1.3122,100.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,4.72,1.0,1.0,0.203,1.3144,101.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,4.7667,1.0,1.0,0.2033,1.3169,102.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,4.8125,1.0,1.0,0.2038,1.32,103.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,4.8594,1.0,1.0,0.2042,1.3224,104.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,4.9069,1.0,1.0,0.2047,1.3257,105.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,4.9539,1.0,1.0,0.2051,1.3282,106.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,5.0017,1.0,1.0,0.2054,1.3299,107.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,5.0492,1.0,1.0,0.2058,1.3325,108.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,5.0958,1.0,1.0,0.2061,1.3349,109.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,5.1428,1.0,1.0,0.2065,1.3374,110.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,5.1897,1.0,1.0,0.2069,1.3401,111.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,5.2367,1.0,1.0,0.2074,1.3431,112.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,5.2839,1.0,1.0,0.2078,1.3457,113.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,5.3308,1.0,1.0,0.2082,1.3483,114.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,5.3781,1.0,1.0,0.2085,1.3503,115.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,5.4244,1.0,1.0,0.2089,1.3529,116.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,5.4711,1.0,1.0,0.2093,1.3553,117.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,5.5178,1.0,1.0,0.2097,1.3584,118.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,5.5636,1.0,1.0,0.2101,1.3608,119.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,5.6089,1.0,1.0,0.2105,1.3632,120.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,5.6536,1.0,1.0,0.2108,1.3649,121.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,5.7,1.0,1.0,0.2111,1.3672,122.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,5.7469,1.0,1.0,0.2114,1.3691,123.0,0.05
